customer_id,freq,avg_amount,max_amount,min_amount,category
CS4505,11,67.18181818181819,95,38,Low
CS4506,21,67.66666666666667,102,37,Medium
CS4507,18,67.66666666666667,100,36,Medium
CS4508,17,69.0,105,37,Medium
CS4509,18,66.55555555555556,104,35,Medium
CS4510,26,62.19230769230769,100,37,Medium
CS4511,21,73.0952380952381,101,38,Medium
CS4512,23,68.47826086956522,97,36,Medium
CS4513,17,76.94117647058823,105,41,High
CS4514,17,61.470588235294116,104,36,Medium
CS4515,21,73.71428571428571,103,36,Medium
CS4516,23,76.82608695652173,105,52,High
CS4517,28,71.42857142857143,103,35,Medium
CS4518,17,74.58823529411765,100,38,Medium
CS4519,11,73.54545454545455,101,46,Medium
CS4520,21,67.23809523809524,103,36,Medium
CS4521,22,74.4090909090909,101,39,Medium
CS4522,24,70.79166666666667,102,37,Medium
CS4523,15,59.53333333333333,100,36,Low
CS4524,23,66.21739130434783,105,35,High
CS4525,23,68.47826086956522,105,41,High
CS4526,22,61.18181818181818,102,38,Medium
CS4527,18,73.83333333333333,100,36,Medium
CS4528,14,78.57142857142857,105,47,Medium
CS4529,11,68.72727272727273,94,40,Low
CS4530,19,77.73684210526316,104,35,Medium
CS4531,22,69.63636363636364,100,35,Medium
CS4532,15,80.6,103,42,Medium
CS4533,25,58.28,92,37,Medium
CS4534,16,66.4375,100,37,Medium
CS4535,16,68.4375,104,36,Medium
CS4536,20,68.25,98,39,Medium
CS4537,17,69.11764705882354,105,38,Medium
CS4538,22,72.31818181818181,104,37,Medium
CS4539,19,70.57894736842105,105,35,Medium
CS4540,32,73.78125,104,39,High
CS4541,25,63.28,104,36,Medium
CS4542,12,68.66666666666667,104,36,Medium
CS4543,24,65.95833333333333,105,36,High
CS4544,16,73.625,99,39,Medium
CS4545,11,60.81818181818182,103,36,Low
CS4546,12,57.833333333333336,89,41,Low
CS4547,20,65.4,105,35,Medium
CS4548,15,66.33333333333333,102,38,Medium
CS4549,18,71.83333333333333,103,35,Medium
CS4550,24,76.33333333333333,105,37,High
CS4551,14,71.92857142857143,100,42,Medium
CS4552,19,72.42105263157895,102,36,Medium
CS4553,28,74.32142857142857,105,38,High
CS4554,20,65.6,104,35,Medium
CS4555,33,70.63636363636364,104,36,Medium
CS4556,16,57.75,91,35,Low
CS4557,15,71.4,102,35,Medium
CS4558,25,71.44,103,36,Medium
CS4559,13,59.76923076923077,105,35,Medium
CS4560,28,70.42857142857143,102,36,Medium
CS4561,27,70.07407407407408,102,37,Medium
CS4562,14,68.92857142857143,104,39,Medium
CS4563,25,66.96,101,36,Medium
CS4564,22,66.63636363636364,103,36,Medium
CS4565,23,69.91304347826087,104,37,Medium
CS4566,15,68.0,98,37,Medium
CS4567,9,63.77777777777778,103,36,Low
CS4568,18,63.22222222222222,102,35,Medium
CS4569,19,63.421052631578945,98,38,Medium
CS4570,25,69.44,104,35,Medium
CS4571,21,67.42857142857143,104,35,Medium
CS4572,26,60.26923076923077,97,36,Medium
CS4573,19,71.94736842105263,104,37,Medium
CS4574,14,75.21428571428571,105,39,Medium
CS4575,22,65.95454545454545,96,35,Medium
CS4576,15,72.33333333333333,103,35,Medium
CS4577,16,83.4375,103,45,Medium
CS4578,18,66.16666666666667,98,35,Medium
CS4579,23,75.82608695652173,105,38,High
CS4580,16,78.1875,103,42,Medium
CS4581,14,82.35714285714286,100,37,Medium
CS4582,21,72.19047619047619,104,35,Medium
CS4583,28,71.0,103,35,Medium
CS4584,18,63.94444444444444,103,41,Medium
CS4585,15,74.33333333333333,98,50,Medium
CS4586,20,75.25,105,43,High
CS4587,22,75.31818181818181,104,42,Medium
CS4588,22,68.54545454545455,105,37,Medium
CS4589,18,63.666666666666664,105,35,Medium
CS4590,24,67.70833333333333,101,37,Medium
CS4591,15,72.26666666666667,105,44,Medium
CS4592,17,68.05882352941177,101,37,Medium
CS4593,24,73.33333333333333,99,38,High
CS4594,23,73.26086956521739,104,35,High
CS4595,19,72.42105263157895,101,37,Medium
CS4596,19,72.78947368421052,103,35,Medium
CS4597,24,63.333333333333336,97,35,Medium
CS4598,20,55.9,95,35,Low
CS4599,24,68.25,103,40,Medium
CS4600,19,62.1578947368421,103,35,Medium
CS4601,13,70.6923076923077,102,44,Medium
CS4602,24,72.0,104,37,Medium
CS4603,30,70.36666666666666,103,35,Medium
CS4604,29,69.24137931034483,104,35,Medium
CS4605,17,69.17647058823529,103,36,Medium
CS4606,20,73.15,105,38,High
CS4607,18,65.88888888888889,99,35,Medium
CS4608,32,76.53125,105,45,High
CS4609,28,72.96428571428571,103,38,High
CS4610,20,66.65,102,37,Medium
CS4611,23,67.73913043478261,105,36,High
CS4612,18,72.33333333333333,102,40,Medium
CS4613,21,77.57142857142857,103,36,Medium
CS4614,17,77.0,105,41,High
CS4615,24,66.54166666666667,104,36,Medium
CS4616,19,68.73684210526316,95,35,Medium
CS4617,28,69.85714285714286,103,38,Medium
CS4618,20,65.75,101,39,Medium
CS4619,15,69.8,97,38,Low
CS4620,15,75.66666666666667,103,45,Medium
CS4621,17,73.58823529411765,103,40,Medium
CS4622,19,69.21052631578948,102,39,Medium
CS4623,23,74.65217391304348,100,37,High
CS4624,24,72.375,102,38,High
CS4625,28,68.75,103,41,Medium
CS4626,20,69.15,105,36,Medium
CS4627,23,67.82608695652173,94,36,Medium
CS4628,18,68.77777777777777,105,42,Medium
CS4629,19,64.47368421052632,97,35,Medium
CS4630,10,70.4,101,45,Medium
CS4631,30,71.9,105,37,High
CS4632,17,77.3529411764706,105,40,High
CS4633,21,69.38095238095238,101,36,Medium
CS4634,11,63.0,104,35,Low
CS4635,20,72.45,97,42,Medium
CS4636,16,68.8125,104,36,Medium
CS4637,19,77.21052631578948,103,42,Medium
CS4638,24,67.04166666666667,101,35,Medium
CS4639,25,59.8,97,36,Medium
CS4640,29,73.72413793103448,105,37,High
CS4641,19,66.47368421052632,99,36,Medium
CS4642,22,70.27272727272727,103,37,Medium
CS4643,19,72.47368421052632,98,38,Medium
CS4644,14,67.28571428571429,100,37,Medium
CS4645,19,68.05263157894737,104,37,Medium
CS4646,26,68.15384615384616,103,35,Medium
CS4647,27,72.4074074074074,104,35,High
CS4648,16,72.3125,105,36,Medium
CS4649,19,67.6842105263158,93,35,Medium
CS4650,22,72.68181818181819,105,40,High
CS4651,18,69.88888888888889,103,38,Medium
CS4652,22,70.95454545454545,93,36,Medium
CS4653,17,64.88235294117646,100,37,Medium
CS4654,27,67.85185185185185,101,35,Medium
CS4655,17,73.23529411764706,102,46,Medium
CS4656,18,71.38888888888889,99,51,Medium
CS4657,17,73.94117647058823,105,42,High
CS4658,23,70.69565217391305,104,36,Medium
CS4659,21,67.71428571428571,101,39,Medium
CS4660,33,76.57575757575758,105,36,High
CS4661,26,68.03846153846153,99,35,Medium
CS4662,24,74.5,102,35,High
CS4663,14,67.07142857142857,100,37,Medium
CS4664,17,74.58823529411765,104,39,Medium
CS4665,18,74.16666666666667,100,43,Medium
CS4666,22,62.5,102,37,Medium
CS4667,13,68.76923076923077,105,37,Medium
CS4668,23,73.82608695652173,104,36,High
CS4669,21,68.19047619047619,104,42,Medium
CS4670,30,73.8,101,36,High
CS4671,21,65.14285714285714,91,35,Medium
CS4672,16,72.0625,105,36,Medium
CS4673,20,69.65,103,35,Medium
CS4674,18,81.55555555555556,105,37,High
CS4675,21,72.42857142857143,104,39,Medium
CS4676,21,72.66666666666667,103,39,Medium
CS4677,19,67.15789473684211,105,41,Medium
CS4678,24,65.875,96,37,Medium
CS4679,21,76.52380952380952,105,42,High
CS4680,12,61.666666666666664,105,37,Medium
CS4681,22,69.63636363636364,104,35,Medium
CS4682,21,63.285714285714285,105,35,Medium
CS4683,15,72.33333333333333,104,49,Medium
CS4684,17,63.11764705882353,101,38,Medium
CS4685,24,70.25,103,35,Medium
CS4686,23,75.65217391304348,104,38,High
CS4687,24,71.83333333333333,100,39,Medium
CS4688,20,70.85,101,40,Medium
CS4689,13,65.53846153846153,104,36,Medium
CS4690,15,60.333333333333336,86,35,Low
CS4691,22,69.36363636363636,104,40,Medium
CS4692,18,68.22222222222223,99,37,Medium
CS4693,17,67.0,105,39,Medium
CS4694,13,73.3076923076923,104,37,Medium
CS4695,17,72.76470588235294,104,35,Medium
CS4696,15,60.53333333333333,98,35,Low
CS4697,25,65.92,105,35,High
CS4698,17,66.11764705882354,100,36,Medium
CS4699,19,68.73684210526316,105,42,Medium
CS4700,18,65.27777777777777,105,35,Medium
CS4701,23,70.95652173913044,104,35,Medium
CS4702,25,68.6,104,35,Medium
CS4703,20,69.25,103,35,Medium
CS4704,20,69.0,103,35,Medium
CS4705,13,75.76923076923077,103,36,Medium
CS4706,10,82.7,104,39,Medium
CS4707,22,70.0909090909091,105,38,Medium
CS4708,21,67.95238095238095,97,35,Medium
CS4709,17,68.94117647058823,102,35,Medium
CS4710,21,71.52380952380952,105,36,Medium
CS4711,23,66.8695652173913,100,35,Medium
CS4712,14,74.5,102,49,Medium
CS4713,24,73.41666666666667,101,40,High
CS4714,16,67.3125,102,35,Medium
CS4715,19,68.21052631578948,101,40,Medium
CS4716,13,74.61538461538461,104,37,Medium
CS4717,22,73.31818181818181,103,42,Medium
CS4718,19,71.26315789473684,105,36,Medium
CS4719,16,79.5625,104,38,Medium
CS4720,20,59.35,91,36,Low
CS4721,24,66.91666666666667,101,35,Medium
CS4722,18,69.44444444444444,101,40,Medium
CS4723,24,71.125,105,35,High
CS4724,17,61.411764705882355,97,35,Low
CS4725,20,67.4,102,36,Medium
CS4726,14,66.57142857142857,105,35,Medium
CS4727,22,68.18181818181819,102,36,Medium
CS4728,14,78.0,101,44,Medium
CS4729,16,67.3125,102,42,Medium
CS4730,21,77.52380952380952,104,46,Medium
CS4731,17,62.76470588235294,96,37,Low
CS4732,16,74.8125,97,38,Medium
CS4733,23,73.1304347826087,103,35,High
CS4734,19,64.36842105263158,89,39,Medium
CS4735,18,72.83333333333333,105,38,High
CS4736,14,70.42857142857143,103,45,Medium
CS4737,24,69.5,105,37,High
CS4738,18,69.88888888888889,102,37,Medium
CS4739,25,72.72,98,37,High
CS4740,18,63.388888888888886,99,35,Medium
CS4741,22,74.04545454545455,104,39,Medium
CS4742,15,65.0,95,39,Low
CS4743,16,68.6875,105,37,Medium
CS4744,19,71.0,105,35,Medium
CS4745,22,62.72727272727273,105,36,Medium
CS4746,31,75.38709677419355,105,37,High
CS4747,11,65.27272727272727,101,37,Medium
CS4748,20,76.25,103,41,Medium
CS4749,27,72.55555555555556,105,37,High
CS4750,18,70.33333333333333,101,40,Medium
CS4751,15,82.13333333333334,105,44,Medium
CS4752,19,61.1578947368421,95,35,Low
CS4753,19,63.63157894736842,87,35,Low
CS4754,20,71.15,99,38,Medium
CS4755,20,79.9,105,44,High
CS4756,17,70.3529411764706,105,43,Medium
CS4757,17,69.88235294117646,97,38,Medium
CS4758,22,63.09090909090909,88,42,Low
CS4759,16,71.125,102,41,Medium
CS4760,22,77.5909090909091,105,36,High
CS4761,20,68.25,105,35,Medium
CS4762,20,65.65,103,35,Medium
CS4763,21,65.80952380952381,102,38,Medium
CS4764,18,77.55555555555556,99,35,Medium
CS4765,20,64.95,102,37,Medium
CS4766,22,72.95454545454545,102,36,Medium
CS4767,14,74.71428571428571,105,36,Medium
CS4768,26,66.1923076923077,105,35,High
CS4769,19,66.89473684210526,103,35,Medium
CS4770,18,63.0,101,39,Medium
CS4771,14,62.42857142857143,95,37,Low
CS4772,19,60.31578947368421,104,40,Medium
CS4773,27,76.81481481481481,105,43,High
CS4774,18,67.11111111111111,105,36,Medium
CS4775,20,64.7,105,40,Medium
CS4776,22,73.31818181818181,102,39,Medium
CS4777,25,70.68,104,35,Medium
CS4778,18,70.5,105,35,Medium
CS4779,23,69.34782608695652,103,37,Medium
CS4780,17,65.11764705882354,103,36,Medium
CS4781,15,69.73333333333333,103,37,Medium
CS4782,17,75.05882352941177,102,43,Medium
CS4783,19,68.84210526315789,99,44,Medium
CS4784,23,68.6086956521739,105,38,High
CS4785,16,76.1875,99,53,Medium
CS4786,17,73.41176470588235,103,40,Medium
CS4787,20,67.55,99,35,Medium
CS4788,19,77.36842105263158,104,35,Medium
CS4789,22,70.5,103,35,Medium
CS4790,19,76.47368421052632,104,40,Medium
CS4791,16,73.5625,102,37,Medium
CS4792,20,68.4,102,39,Medium
CS4793,27,68.96296296296296,98,35,Medium
CS4794,23,73.26086956521739,96,40,Medium
CS4795,25,73.24,104,38,High
CS4796,18,74.83333333333333,102,39,Medium
CS4797,21,75.0952380952381,105,38,High
CS4798,27,79.66666666666667,103,35,High
CS4799,18,68.88888888888889,105,36,Medium
CS4800,23,66.08695652173913,105,35,High
CS4801,18,69.66666666666667,103,35,Medium
CS4802,20,72.55,104,39,Medium
CS4803,18,72.5,105,39,High
CS4804,25,65.72,105,35,High
CS4805,17,79.6470588235294,105,42,High
CS4806,18,61.55555555555556,104,36,Medium
CS4807,20,62.45,101,37,Medium
CS4808,24,65.41666666666667,104,36,Medium
CS4809,19,68.10526315789474,101,37,Medium
CS4810,21,68.95238095238095,98,40,Medium
CS4811,20,69.95,102,35,Medium
CS4812,15,70.86666666666666,101,35,Medium
CS4813,20,71.85,104,35,Medium
CS4814,19,75.52631578947368,102,35,Medium
CS4815,25,72.16,105,37,High
CS4816,18,72.83333333333333,100,41,Medium
CS4817,21,66.14285714285714,91,35,Medium
CS4818,13,72.46153846153847,99,36,Medium
CS4819,20,72.85,103,36,Medium
CS4820,20,70.4,105,37,Medium
CS4821,16,72.5625,103,35,Medium
CS4822,17,65.76470588235294,101,35,Medium
CS4823,22,70.68181818181819,104,46,Medium
CS4824,19,71.21052631578948,101,39,Medium
CS4825,19,74.05263157894737,105,42,High
CS4826,21,71.28571428571429,98,36,Medium
CS4827,19,65.36842105263158,99,38,Medium
CS4828,18,74.38888888888889,102,36,Medium
CS4829,27,69.25925925925925,105,36,High
CS4830,18,69.61111111111111,104,38,Medium
CS4831,15,67.33333333333333,95,38,Low
CS4832,23,64.43478260869566,100,35,Medium
CS4833,19,66.42105263157895,103,38,Medium
CS4834,14,77.92857142857143,103,36,Medium
CS4835,15,63.666666666666664,101,38,Low
CS4836,23,76.56521739130434,104,39,High
CS4837,20,71.85,105,36,Medium
CS4838,17,67.23529411764706,98,37,Medium
CS4839,24,73.95833333333333,103,37,High
CS4840,14,71.35714285714286,103,40,Medium
CS4841,26,75.38461538461539,101,35,High
CS4842,20,65.95,104,35,Medium
CS4843,15,59.733333333333334,93,36,Low
CS4844,26,64.1923076923077,102,35,Medium
CS4845,23,66.6086956521739,97,35,Medium
CS4846,27,68.70370370370371,98,39,Medium
CS4847,21,63.80952380952381,90,38,Low
CS4848,18,71.5,102,37,Medium
CS4849,25,74.0,105,35,High
CS4850,17,72.76470588235294,97,37,Medium
CS4851,18,64.55555555555556,105,36,Medium
CS4852,23,67.78260869565217,102,35,Medium
CS4853,19,68.10526315789474,105,35,Medium
CS4854,18,64.83333333333333,105,38,Medium
CS4855,24,69.16666666666667,105,35,High
CS4856,16,73.25,101,43,Medium
CS4857,19,72.6842105263158,104,36,Medium
CS4858,28,80.25,105,37,High
CS4859,18,74.0,99,41,Medium
CS4860,23,70.82608695652173,104,37,Medium
CS4861,15,75.46666666666667,100,39,Medium
CS4862,26,71.26923076923077,105,37,High
CS4863,21,70.66666666666667,104,36,Medium
CS4864,18,72.61111111111111,101,41,Medium
CS4865,26,74.65384615384616,101,39,High
CS4866,19,78.26315789473684,101,44,Medium
CS4867,30,70.2,100,39,Medium
CS4868,27,70.33333333333333,104,35,Medium
CS4869,18,68.55555555555556,105,35,Medium
CS4870,19,65.36842105263158,103,42,Medium
CS4871,26,77.15384615384616,105,35,High
CS4872,22,67.04545454545455,104,41,Medium
CS4873,14,80.71428571428571,104,48,Medium
CS4874,21,72.95238095238095,104,37,Medium
CS4875,20,80.25,102,45,Medium
CS4876,23,64.8695652173913,90,35,Medium
CS4877,16,73.5,104,35,Medium
CS4878,22,62.72727272727273,104,36,Medium
CS4879,18,66.38888888888889,96,35,Medium
CS4880,20,71.15,105,35,Medium
CS4881,17,65.23529411764706,94,37,Medium
CS4882,16,71.0,97,39,Low
CS4883,15,67.46666666666667,104,38,Medium
CS4884,19,60.63157894736842,103,35,Medium
CS4885,21,72.38095238095238,105,35,High
CS4886,20,70.55,100,41,Medium
CS4887,23,65.91304347826087,103,38,Medium
CS4888,21,77.04761904761905,99,35,Medium
CS4889,23,62.43478260869565,101,36,Medium
CS4890,17,73.94117647058823,104,37,Medium
CS4891,19,75.73684210526316,104,47,Medium
CS4892,22,63.81818181818182,103,36,Medium
CS4893,20,64.3,98,35,Medium
CS4894,12,68.66666666666667,102,35,Medium
CS4895,19,63.0,105,36,Medium
CS4896,20,71.15,97,36,Medium
CS4897,30,66.63333333333334,96,36,Medium
CS4898,13,66.61538461538461,86,36,Low
CS4899,19,72.21052631578948,105,40,High
CS4900,17,62.8235294117647,89,37,Low
CS4901,23,64.82608695652173,105,36,High
CS4902,18,76.83333333333333,105,41,High
CS4903,26,60.92307692307692,104,35,Medium
CS4904,24,60.666666666666664,105,35,Medium
CS4905,23,68.47826086956522,98,35,Medium
CS4906,22,74.72727272727273,103,39,Medium
CS4907,19,70.73684210526316,103,35,Medium
CS4908,24,76.75,101,39,High
CS4909,17,75.88235294117646,103,41,Medium
CS4910,18,69.55555555555556,103,36,Medium
CS4911,15,71.26666666666667,101,36,Medium
CS4912,19,81.3157894736842,105,49,High
CS4913,16,65.4375,91,37,Low
CS4914,21,70.04761904761905,104,37,Medium
CS4915,23,67.0,102,35,Medium
CS4916,21,70.66666666666667,104,38,Medium
CS4917,20,69.6,102,40,Medium
CS4918,22,70.95454545454545,100,39,Medium
CS4919,13,66.38461538461539,94,35,Low
CS4920,17,69.0,103,35,Medium
CS4921,12,75.66666666666667,101,35,Medium
CS4922,16,69.8125,102,39,Medium
CS4923,18,59.111111111111114,97,40,Low
CS4924,23,66.3913043478261,105,35,High
CS4925,21,62.666666666666664,105,35,Medium
CS4926,16,72.9375,105,35,Medium
CS4927,20,70.05,104,36,Medium
CS4928,18,73.22222222222223,101,39,Medium
CS4929,25,64.96,105,35,High
CS4930,20,72.0,101,37,Medium
CS4931,29,77.44827586206897,104,38,High
CS4932,26,70.76923076923077,104,36,Medium
CS4933,16,65.0,99,38,Medium
CS4934,24,77.70833333333333,104,44,High
CS4935,21,75.0,104,38,Medium
CS4936,25,66.76,103,36,Medium
CS4937,16,72.0,105,42,Medium
CS4938,15,70.46666666666667,105,40,Medium
CS4939,29,72.0,104,35,Medium
CS4940,15,73.93333333333334,103,35,Medium
CS4941,22,65.18181818181819,102,38,Medium
CS4942,19,78.10526315789474,105,36,High
CS4943,19,70.42105263157895,95,39,Medium
CS4944,27,76.37037037037037,105,39,High
CS4945,23,69.69565217391305,104,35,Medium
CS4946,21,73.71428571428571,99,42,Medium
CS4947,11,75.81818181818181,103,41,Medium
CS4948,18,71.5,103,38,Medium
CS4949,21,65.0,100,38,Medium
CS4950,12,71.91666666666667,102,36,Medium
CS4951,20,74.4,105,43,High
CS4952,25,75.52,104,37,High
CS4953,21,65.76190476190476,100,37,Medium
CS4954,20,68.2,104,38,Medium
CS4955,25,71.96,105,35,High
CS4956,18,77.5,103,48,Medium
CS4957,23,71.04347826086956,104,36,Medium
CS4958,14,58.0,104,36,Low
CS4959,23,76.8695652173913,103,40,High
CS4960,18,67.55555555555556,104,39,Medium
CS4961,21,65.0,102,35,Medium
CS4962,25,70.96,102,40,Medium
CS4963,19,65.42105263157895,103,35,Medium
CS4964,20,61.85,97,36,Low
CS4965,27,66.29629629629629,102,38,Medium
CS4966,23,65.3913043478261,104,35,Medium
CS4967,25,72.72,104,35,High
CS4968,18,71.0,99,37,Medium
CS4969,18,71.94444444444444,105,44,Medium
CS4970,23,74.43478260869566,102,35,High
CS4971,19,71.94736842105263,103,40,Medium
CS4972,21,68.23809523809524,105,38,Medium
CS4973,23,70.69565217391305,102,42,Medium
CS4974,19,67.0,104,35,Medium
CS4975,11,70.63636363636364,97,38,Low
CS4976,19,74.94736842105263,97,35,Medium
CS4977,22,71.18181818181819,99,38,Medium
CS4978,10,67.5,95,36,Low
CS4979,17,64.94117647058823,94,38,Medium
CS4980,22,71.0909090909091,103,36,Medium
CS4981,25,68.12,104,38,Medium
CS4982,12,62.833333333333336,86,40,Low
CS4983,18,78.11111111111111,105,52,High
CS4984,18,58.888888888888886,97,36,Low
CS4985,21,69.9047619047619,104,37,Medium
CS4986,16,63.3125,100,36,Low
CS4987,16,68.625,104,35,Medium
CS4988,20,71.65,104,38,Medium
CS4989,15,61.2,83,35,Low
CS4990,20,70.3,103,43,Medium
CS4991,15,76.2,103,45,Medium
CS4992,20,67.5,102,39,Medium
CS4993,26,67.88461538461539,105,36,High
CS4994,18,67.55555555555556,100,36,Medium
CS4995,20,66.55,101,38,Medium
CS4996,25,65.4,104,36,Medium
CS4997,15,71.6,104,35,Medium
CS4998,34,69.3529411764706,104,40,Medium
CS4999,11,71.63636363636364,104,35,Medium
CS5000,19,74.10526315789474,105,47,High
CS5001,22,72.4090909090909,103,41,Medium
CS5002,11,74.0909090909091,94,39,Medium
CS5003,16,75.4375,103,45,Medium
CS5004,18,72.33333333333333,104,35,Medium
CS5005,17,67.41176470588235,104,36,Medium
CS5006,24,68.79166666666667,104,36,Medium
CS5007,24,63.25,103,38,Medium
CS5008,16,72.4375,103,41,Medium
CS5009,16,66.6875,103,40,Medium
CS5010,24,70.75,103,43,Medium
CS5011,20,74.0,105,37,High
CS5012,24,66.75,101,36,Medium
CS5013,18,72.11111111111111,104,40,Medium
CS5014,21,63.904761904761905,100,41,Medium
CS5015,22,64.68181818181819,101,35,Medium
CS5016,25,68.04,99,37,Medium
CS5017,18,69.72222222222223,101,42,Medium
CS5018,25,65.12,98,35,Medium
CS5019,20,66.9,98,39,Medium
CS5020,9,63.55555555555556,88,51,Low
CS5021,20,67.05,105,36,Medium
CS5022,15,80.6,101,47,Medium
CS5023,22,77.86363636363636,104,45,Medium
CS5024,18,67.44444444444444,102,39,Medium
CS5025,28,70.46428571428571,105,37,High
CS5026,30,69.93333333333334,105,35,High
CS5027,22,72.0909090909091,105,39,High
CS5028,29,72.34482758620689,104,35,High
CS5029,16,72.625,102,37,Medium
CS5030,16,64.25,103,40,Medium
CS5031,24,66.04166666666667,103,35,Medium
CS5032,23,76.65217391304348,103,38,High
CS5033,22,76.68181818181819,104,35,Medium
CS5034,17,66.47058823529412,105,39,Medium
CS5035,14,74.07142857142857,104,36,Medium
CS5036,20,64.6,98,36,Medium
CS5037,15,76.6,104,48,Medium
CS5038,22,66.81818181818181,100,37,Medium
CS5039,25,66.92,103,35,Medium
CS5040,24,72.125,105,39,High
CS5041,25,70.52,104,36,Medium
CS5042,21,78.38095238095238,105,35,High
CS5043,17,65.23529411764706,103,36,Medium
CS5044,21,70.33333333333333,105,38,Medium
CS5045,12,84.91666666666667,101,61,Medium
CS5046,24,71.33333333333333,102,38,Medium
CS5047,19,72.6842105263158,105,35,High
CS5048,22,66.54545454545455,101,36,Medium
CS5049,28,70.67857142857143,99,35,Medium
CS5050,19,79.73684210526316,104,38,Medium
CS5051,19,64.84210526315789,103,41,Medium
CS5052,24,61.916666666666664,95,37,Medium
CS5053,18,83.38888888888889,101,46,Medium
CS5054,16,79.9375,105,51,Medium
CS5055,23,71.47826086956522,104,35,Medium
CS5056,17,78.6470588235294,104,38,Medium
CS5057,26,77.23076923076923,105,38,High
CS5058,18,63.666666666666664,104,35,Medium
CS5059,20,74.3,103,37,Medium
CS5060,15,72.13333333333334,98,38,Medium
CS5061,22,64.18181818181819,103,37,Medium
CS5062,20,72.15,105,41,High
CS5063,27,70.4074074074074,103,41,Medium
CS5064,15,80.0,105,39,Medium
CS5065,24,60.958333333333336,97,35,Medium
CS5066,26,65.23076923076923,102,35,Medium
CS5067,27,68.77777777777777,102,36,Medium
CS5068,22,68.18181818181819,102,35,Medium
CS5069,23,72.43478260869566,104,39,High
CS5070,21,70.33333333333333,103,38,Medium
CS5071,16,73.75,105,38,Medium
CS5072,16,67.8125,97,36,Low
CS5073,18,75.66666666666667,102,37,Medium
CS5074,15,67.33333333333333,100,39,Medium
CS5075,18,65.55555555555556,92,39,Medium
CS5076,21,65.28571428571429,100,35,Medium
CS5077,21,68.76190476190476,101,35,Medium
CS5078,19,71.10526315789474,99,36,Medium
CS5079,23,63.869565217391305,95,37,Medium
CS5080,18,67.16666666666667,95,49,Medium
CS5081,22,74.77272727272727,104,36,Medium
CS5082,29,71.44827586206897,104,36,Medium
CS5083,26,75.92307692307692,104,44,High
CS5084,20,73.25,101,35,Medium
CS5085,18,72.94444444444444,101,44,Medium
CS5086,21,61.285714285714285,103,35,Medium
CS5087,15,58.266666666666666,92,36,Low
CS5088,22,70.72727272727273,101,40,Medium
CS5089,12,72.83333333333333,97,42,Medium
CS5090,21,73.9047619047619,103,42,Medium
CS5091,13,75.07692307692308,103,41,Medium
CS5092,18,66.66666666666667,102,35,Medium
CS5093,27,68.07407407407408,105,35,High
CS5094,18,71.61111111111111,101,37,Medium
CS5095,20,71.15,102,43,Medium
CS5096,18,74.88888888888889,102,36,Medium
CS5097,26,67.57692307692308,103,35,Medium
CS5098,17,67.47058823529412,102,39,Medium
CS5099,16,71.9375,105,35,Medium
CS5100,23,69.34782608695652,103,42,Medium
CS5101,17,60.76470588235294,104,35,Medium
CS5102,15,65.46666666666667,103,38,Medium
CS5103,16,63.1875,93,35,Low
CS5104,16,68.875,105,35,Medium
CS5105,17,73.41176470588235,102,52,Medium
CS5106,20,74.6,105,40,High
CS5107,28,71.21428571428571,104,38,Medium
CS5108,14,69.14285714285714,105,35,Medium
CS5109,35,71.6,105,35,High
CS5110,11,73.36363636363636,102,42,Medium
CS5111,28,69.57142857142857,105,36,High
CS5112,14,71.64285714285714,99,36,Medium
CS5113,19,69.15789473684211,99,39,Medium
CS5114,20,80.5,105,43,High
CS5115,22,59.0,94,36,Low
CS5116,20,70.4,105,39,Medium
CS5117,19,70.10526315789474,105,36,Medium
CS5118,26,67.84615384615384,101,36,Medium
CS5119,17,77.58823529411765,105,43,High
CS5120,16,74.75,103,36,Medium
CS5121,16,73.4375,105,40,Medium
CS5122,23,65.78260869565217,104,43,Medium
CS5123,15,69.8,104,42,Medium
CS5124,28,70.46428571428571,102,36,Medium
CS5125,20,65.95,104,35,Medium
CS5126,25,66.16,98,35,Medium
CS5127,15,80.53333333333333,102,39,Medium
CS5128,27,68.74074074074075,101,35,Medium
CS5129,24,65.29166666666667,102,35,Medium
CS5130,25,66.64,104,37,Medium
CS5131,29,71.82758620689656,105,35,High
CS5132,22,71.27272727272727,101,42,Medium
CS5133,18,79.33333333333333,104,41,Medium
CS5134,16,58.875,100,36,Low
CS5135,23,66.30434782608695,97,36,Medium
CS5136,22,74.68181818181819,105,37,High
CS5137,21,72.80952380952381,104,36,Medium
CS5138,19,71.15789473684211,105,36,Medium
CS5139,22,67.86363636363636,105,37,Medium
CS5140,23,71.6086956521739,103,43,Medium
CS5141,29,68.62068965517241,105,35,High
CS5142,19,69.63157894736842,98,36,Medium
CS5143,23,71.3913043478261,101,36,Medium
CS5144,14,66.0,100,36,Medium
CS5145,20,68.5,99,41,Medium
CS5146,17,73.29411764705883,104,37,Medium
CS5147,18,66.5,105,35,Medium
CS5148,26,66.38461538461539,104,36,Medium
CS5149,13,68.23076923076923,97,45,Low
CS5150,11,74.72727272727273,103,41,Medium
CS5151,18,63.94444444444444,101,38,Medium
CS5152,12,69.91666666666667,102,36,Medium
CS5153,21,71.71428571428571,99,40,Medium
CS5154,31,64.7741935483871,99,35,Medium
CS5155,26,70.6923076923077,100,38,Medium
CS5156,16,74.0625,103,48,Medium
